entry_time,exit_time,type,entry_spot,sell_strike,buy_strike,sell_entry,buy_entry,sell_exit,buy_exit,net_credit,exit_spread,pnl_per_unit,gross_pnl,charges,total_pnl,exit_reason,expiry,days_held,overnight,is_next_expiry,qty,equity_at_entry,margin_at_entry,margin_req,elm_component,margin_util_pct
2024-10-09 13:45:00,2024-10-09 14:10:00,BEAR_CALL,25104.3,25100,25600,96.0,3.35,88.8,3.25,92.65,85.55,7.1000000000000085,1384.5000000000016,147.30068568199997,1237.1993143180016,Reversal,2024-10-10,0,False,False,195,401666,71129,78242,0,17.7
2024-10-09 14:15:00,2024-10-09 14:55:00,BULL_PUT,25078.0,25100,24600,98.75,4.8,149.69,6.4,93.95,143.29,-49.33999999999999,-9621.299999999997,166.2840558332,-9787.584055833198,Reversal,2024-10-10,0,False,False,195,402903,71054,78160,0,17.6
2024-10-09 15:00:00,2024-10-10 09:35:00,BEAR_CALL,24962.4,24950,25450,90.0,3.45,103.65,2.25,86.55,101.4,-14.850000000000009,-2895.750000000002,149.5706709905,-3045.3206709905016,Reversal,2024-10-10,1,True,False,195,393116,70727,77799,0,18.0
2024-10-10 09:40:00,2024-10-10 11:05:00,BULL_PUT,25013.75,25000,24500,159.6,39.79,129.44,27.5,119.81,101.94,17.870000000000005,3484.650000000001,186.3288787079,3298.321121292101,Reversal,2024-10-17,0,False,True,195,390070,102139,112353,31267,26.2
2024-10-10 11:10:00,2024-10-10 12:25:00,BEAR_CALL,25025.05,25050,25550,199.3,30.15,184.25,24.4,169.15,159.85,9.300000000000011,1813.5000000000023,211.121956403,1602.3780435970023,Reversal,2024-10-17,0,False,True,195,393369,102186,112404,31281,26.0
2024-10-10 12:30:00,2024-10-10 13:15:00,BULL_PUT,25039.95,25050,24550,151.1,33.0,154.05,33.54,118.1,120.51000000000002,-2.410000000000025,-469.9500000000049,192.01165962470003,-661.9616596247049,Reversal,2024-10-17,0,False,True,195,394971,102246,112471,31300,25.9
2024-10-10 13:20:00,2024-10-10 13:45:00,BEAR_CALL,25043.05,25050,25550,180.7,23.4,173.85,22.3,157.29999999999998,151.54999999999998,5.75,1121.25,201.85401065749997,919.3959893425,Reversal,2024-10-17,0,False,True,195,394309,102259,112485,31304,25.9
2024-10-10 13:50:00,2024-10-10 14:10:00,BULL_PUT,25012.05,25000,24500,140.4,30.4,140.44,29.95,110.0,110.49,-0.4899999999999949,-95.549999999999,183.97579990970002,-279.525799909699,Reversal,2024-10-17,0,False,True,195,395229,102133,112346,31265,25.8
2024-10-10 14:15:00,2024-10-11 10:10:00,BEAR_CALL,25019.75,25000,25500,202.5,28.15,183.2,21.45,174.35,161.75,12.599999999999994,2456.999999999999,210.718556939,2246.281443060999,Reversal,2024-10-17,1,True,True,195,394949,102164,112380,31275,25.9
2024-10-11 10:15:00,2024-10-11 11:00:00,BULL_PUT,25009.7,25000,24500,134.19,24.3,168.5,33.29,109.89,135.21,-25.320000000000007,-4937.4000000000015,190.58140249640002,-5127.981402496402,Reversal,2024-10-17,0,False,False,195,397195,70861,77947,0,17.8
